trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
21,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.864183690680306,52.864183690680306,0,0,0,85,30,88,1,4,1,1,0,0.0,0,326,0,270,807,0,89,181,178,92,0.0,13.5,4.6,collision_intent:89;hipc_clear_bundle:3;hipc_entry:89;state:89,0.2749999999999999,0.17045454545454541,172,167.4053,7.5242,126.0358,7.1156,172,41.3695,0.4425,completed,completion_retention_integrated,known,commitment_horizon,3,h3,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h3/ideal/targets_20_hipc_h3_ideal,targets_20_hipc_h3_ideal
22,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.05512309219487,52.05512309219487,0,0,0,90,30,93,1,4,1,1,0,0.0,0,313,0,287,858,0,94,193,188,99,0.0,14.35,4.95,collision_intent:94;hipc_clear_bundle:4;hipc_entry:95;state:94,0.1499999999999999,0.09946236559139776,165,161.4068,6.205,119.4579,5.8019,165,41.9489,0.4798,completed,completion_retention_integrated,known,commitment_horizon,3,h3,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h3/ideal/targets_20_hipc_h3_ideal,targets_20_hipc_h3_ideal
23,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,55.154586154686264,55.154586154686264,0,0,0,99,32,103,0,1,0,0,0,0.0,0,317,0,269,804,0,102,167,205,64,0.0,13.45,3.2,collision_intent:102;hipc_clear_bundle:3;hipc_entry:61;state:103,0.10000000000000009,0.11893203883495151,147,152.2087,7.7173,115.3921,7.2356,147,36.8166,0.4817,completed,completion_retention_integrated,known,commitment_horizon,3,h3,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h3/ideal/targets_20_hipc_h3_ideal,targets_20_hipc_h3_ideal
24,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.15438623366068,53.15438623366068,0,0,0,104,31,106,2,5,0,0,0,0.0,0,297,0,296,885,0,107,189,215,81,0.0,14.8,4.05,collision_intent:107;hipc_clear_bundle:5;hipc_entry:76;state:108,0.125,0.08490566037735858,128,147.817,6.5243,112.7816,6.2314,128,35.0354,0.4605,completed,completion_retention_integrated,known,commitment_horizon,3,h3,hipc,HIPC,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h3/ideal/targets_20_hipc_h3_ideal,targets_20_hipc_h3_ideal
0,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,70.87489234935217,70.87489234935217,7,7,7,162,41,132,34,1,0,0,0,0.0,0,366,0,428,1089,190,163,265,329,99,0.23959646910466584,21.4,4.95,collision_intent:163;pi_entry:99;state:166,0.19999999999999996,0.11363636363636354,62,109.1403,6.9456,95.4292,5.7342,46,13.7111,0.4244,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
1,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.61521863811952,50.61521863811952,6,6,6,116,29,105,15,1,0,0,0,0.0,0,272,0,329,815,169,116,213,236,93,0.26572327044025157,16.45,4.65,collision_intent:116;pi_entry:93;state:120,0.17500000000000004,0.07857142857142851,58,85.2726,6.733,73.2275,5.5551,48,12.0451,0.4128,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
2,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.23325907118501,48.23325907118501,1,1,1,110,28,108,6,1,0,0,0,0.0,0,252,0,303,766,139,110,193,224,79,0.2417391304347826,15.15,3.95,collision_intent:110;pi_clear_path:1;pi_entry:78;state:114,0.10000000000000009,0.04629629629629628,58,81.9168,6.6502,71.4781,5.4779,40,10.4387,0.3984,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
3,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.91051109293363,65.91051109293363,3,3,3,144,38,136,12,4,0,0,0,0.0,0,346,0,416,1045,200,146,270,294,122,0.24783147459727387,20.8,6.1,collision_intent:146;pi_clear_path:3;pi_entry:119;state:148,0.25,0.05514705882352944,87,103.9265,4.5937,87.5285,3.77,78,16.398,0.3647,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
4,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.74850861214427,52.74850861214427,2,2,2,117,31,115,6,1,0,0,0,0.0,0,278,0,326,821,154,118,208,239,87,0.24798711755233493,16.3,4.35,collision_intent:118;pi_clear_path:1;pi_entry:86;state:121,0.07499999999999996,0.03695652173913033,70,106.7846,6.7414,90.7632,5.6161,58,16.0214,0.4803,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
5,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,70.52608866044467,70.52608866044467,11,11,11,157,41,134,27,1,1,1,0,0.0,0,370,0,418,1037,214,159,259,320,98,0.27648578811369506,20.9,4.9,collision_intent:159;pi_clear_path:1;pi_entry:97;state:161,0.2250000000000001,0.10820895522388052,77,116.2548,6.3883,99.0683,5.3615,62,17.1865,0.3829,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
6,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,79.35112443002305,79.35112443002305,7,7,7,163,45,142,25,7,17,12,3,15.0,1,447,0,454,1146,215,176,278,343,111,0.2581032412965186,22.7,5.55,collision_intent:176;pi_clear_path:2;pi_entry:109;state:167,0.2250000000000001,0.059859154929577496,123,131.1795,6.8283,103.8706,5.7313,113,27.3089,0.4081,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
7,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.57511053841844,50.57511053841844,0,0,0,113,29,116,1,3,2,2,0,0.0,0,271,0,342,865,158,116,226,233,109,0.23407407407407407,17.1,5.45,collision_intent:116;pi_clear_path:1;pi_entry:108;state:117,0.19999999999999996,0.02155172413793105,69,86.6118,6.9673,73.5489,5.8955,58,13.0629,0.4014,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
8,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,96.56559614189202,96.56559614189202,11,11,11,205,52,161,48,1,6,5,1,5.0,1,516,0,536,1359,247,216,320,425,111,0.2578288100208768,26.8,5.55,collision_intent:216;pi_clear_path:5;pi_entry:106;state:209,0.1499999999999999,0.06987577639751552,114,124.8825,6.7514,97.4484,5.6823,120,27.4341,0.4131,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
9,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,63.84752577590113,63.84752577590113,5,5,5,137,37,128,13,3,0,0,0,0.0,0,343,0,395,985,197,139,256,280,115,0.257516339869281,19.75,5.75,collision_intent:139;pi_clear_path:1;pi_entry:114;state:141,0.19999999999999996,0.0546875,90,111.2437,5.1784,92.7698,4.3957,78,18.4739,0.3443,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
10,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.059771821918766,59.059771821918766,8,8,8,121,34,103,22,4,0,0,0,0.0,0,317,0,353,888,169,124,229,249,104,0.24671532846715327,17.65,5.2,collision_intent:124;pi_clear_path:3;pi_entry:101;state:125,0.30000000000000004,0.09951456310679618,109,116.7281,6.5911,95.9923,5.5044,96,20.7358,0.4273,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
11,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.50658443712684,50.50658443712684,2,2,2,110,29,106,8,3,0,0,0,0.0,0,268,0,324,801,167,111,213,225,99,0.262992125984252,16.2,4.95,collision_intent:111;pi_clear_path:1;pi_entry:98;state:114,0.125,0.070754716981132,79,83.8895,6.4699,70.7198,5.4113,65,13.1697,0.457,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
12,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,103.1871989882162,103.1871989882162,12,12,12,195,60,160,39,4,0,0,0,0.0,0,574,0,516,1319,226,197,319,396,120,0.23689727463312368,25.8,6.0,collision_intent:197;pi_clear_path:2;pi_entry:118;state:199,0.1499999999999999,0.1499999999999999,210,184.4591,6.2478,140.4435,5.2159,196,44.0156,0.3565,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
13,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,102.65842528558707,102.65842528558707,9,9,9,199,58,169,34,1,10,8,1,5.0,1,572,0,513,1297,239,203,310,406,107,0.25782092772384035,25.65,5.35,collision_intent:203;pi_clear_path:2;pi_entry:105;state:203,0.07499999999999996,0.08136094674556205,183,161.5177,6.4751,122.2916,5.3953,179,39.2261,0.3944,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
14,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,97.65789675350985,97.65789675350985,9,9,9,199,56,171,32,1,4,4,0,0.0,0,535,0,526,1310,265,205,321,408,118,0.2760416666666667,26.3,5.9,collision_intent:205;pi_clear_path:2;pi_entry:116;state:203,0.125,0.08333333333333326,139,135.9901,6.2247,105.2607,5.1873,138,30.7294,0.3547,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
15,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,76.7390477772631,76.7390477772631,8,8,8,150,43,132,22,4,4,4,0,0.0,0,427,0,410,1037,190,155,255,309,101,0.24934383202099739,20.5,5.05,collision_intent:155;pi_clear_path:2;pi_entry:99;state:154,0.25,0.05303030303030298,147,125.6928,6.6362,97.849,5.5295,133,27.8438,0.4068,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
16,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.63629921775017,59.63629921775017,3,3,3,136,34,130,10,6,9,6,2,10.0,1,315,0,395,1005,177,142,253,282,113,0.23412698412698413,19.75,5.65,collision_intent:142;pi_clear_path:1;pi_entry:112;state:140,0.30000000000000004,0.034615384615384714,64,123.131,6.6418,105.2219,5.5769,64,17.9091,0.4486,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
17,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.529600844013,65.529600844013,6,6,6,141,38,123,22,3,1,1,0,0.0,0,352,0,375,925,199,142,233,287,88,0.2851002865329513,18.75,4.4,collision_intent:142;pi_clear_path:1;pi_entry:87;state:145,0.2250000000000001,0.0630081300813008,84,117.0794,6.624,96.9223,5.5448,74,20.1571,0.4153,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.94897602246541,50.94897602246541,4,4,4,115,30,112,7,2,0,0,0,0.0,0,268,0,340,857,159,117,223,236,104,0.23873873873873874,17.0,5.2,collision_intent:117;pi_clear_path:2;pi_entry:102;state:119,0.17500000000000004,0.044642857142857206,66,102.8477,7.5574,87.4852,6.222,59,15.3625,0.4695,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.0064333785254,65.0064333785254,8,8,8,141,38,115,30,3,0,0,0,0.0,0,343,0,385,983,170,142,243,287,98,0.23383768913342504,19.25,4.9,collision_intent:142;pi_clear_path:2;pi_entry:96;state:145,0.2250000000000001,0.06739130434782603,80,92.4402,6.256,77.0817,5.1596,71,15.3585,0.3979,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
20,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.125452517834134,56.125452517834134,3,3,3,126,32,119,11,2,2,2,0,0.0,0,296,0,375,933,189,128,247,258,117,0.25609756097560976,18.75,5.85,collision_intent:128;pi_entry:117;state:130,0.32499999999999996,0.07773109243697474,61,106.5406,7.6051,90.2309,6.2856,57,16.3097,0.4448,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
21,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,92.8926962671171,92.8926962671171,9,9,9,181,52,147,38,6,3,3,0,0.0,0,519,0,495,1260,225,189,306,374,121,0.24509803921568626,24.75,6.05,collision_intent:189;pi_clear_path:3;pi_entry:118;state:185,0.19999999999999996,0.0731292517006803,170,198.6685,7.2153,154.52,5.9969,165,44.1485,0.492,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
22,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,60.65069088136457,60.65069088136457,8,8,8,133,35,115,22,3,4,3,1,5.0,1,321,0,379,949,187,137,242,274,105,0.2579310344827586,18.95,5.25,collision_intent:137;pi_clear_path:1;pi_entry:104;state:137,0.32499999999999996,0.10652173913043472,67,117.2632,7.2332,98.4483,6.08,62,18.8149,0.4474,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
23,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,61.71965585900518,61.71965585900518,4,4,4,139,36,128,15,2,4,2,1,5.0,1,323,0,398,993,195,142,256,285,113,0.2549019607843137,19.9,5.65,collision_intent:142;pi_clear_path:1;pi_entry:112;state:143,0.2250000000000001,0.0703125,75,139.7292,8.1614,117.8106,6.7894,64,21.9186,0.5093,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
24,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.24850470414711,66.24850470414711,3,3,3,141,38,136,9,2,0,0,0,0.0,0,358,0,379,976,159,144,235,289,90,0.22617354196301565,18.95,4.5,collision_intent:144;pi_clear_path:3;pi_entry:87;state:145,0.19999999999999996,0.018382352941176405,95,143.3427,8.0875,119.1954,6.7705,77,24.1473,0.4741,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/bernoulli/targets_20_pi_h3_bernoulli_025,targets_20_pi_h3_bernoulli_025
0,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.85067968514622,66.85067968514622,0,0,0,109,38,112,1,3,0,0,0,0.0,0,400,0,293,876,0,112,181,225,68,0.0,14.65,3.4,collision_intent:112;pi_clear_path:3;pi_entry:65;state:113,0.1499999999999999,0.1428571428571428,208,179.7021,7.1414,133.5645,6.0066,194,46.1376,0.4646,completed,target_load_horizon_pilot,known,commitment_horizon,3,h3,pi,PI,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h3/ideal/targets_20_pi_h3_ideal,targets_20_pi_h3_ideal
